Tipo de usuario,NewVisitor,ReturningVisitor,Fuente/medio,Google CPC,DFA CPC,BING CPC,Facebook,Tripadvisor,Referrals,Organic / Direct,,C’_digo ISO del pa’_s,Device Type,Mobile,Tablet,Desktop,Users,Sessions,Number of Pages visited,Number of Transactions,Revenue
Returning Visitor,0,1,portalparados.es / referral,0,0,0,0,0,1,0,,ES,mobile,1,0,0,7,13,54,0,0
New Visitor,1,0,portalparados.es / referral,0,0,0,0,0,1,0,,ES,desktop,0,0,1,6,6,13,0,0
Returning Visitor,0,1,portalparados.es / referral,0,0,0,0,0,1,0,,ES,desktop,0,0,1,5,5,28,0,0
New Visitor,1,0,portalparados.es / referral,0,0,0,0,0,1,0,,AR,desktop,0,0,1,1,1,2,0,0
New Visitor,1,0,portalparados.es / referral,0,0,0,0,0,1,0,,AT,desktop,0,0,1,1,1,2,0,0
New Visitor,1,0,portalparados.es / referral,0,0,0,0,0,1,0,,BO,desktop,0,0,1,1,1,5,0,0
New Visitor,1,0,portalparados.es / referral,0,0,0,0,0,1,0,,ES,tablet,0,1,0,1,1,2,0,0
New Visitor,1,0,portalparados.es / referral,0,0,0,0,0,1,0,,FR,mobile,1,0,0,1,1,2,0,0
New Visitor,1,0,portalparados.es / referral,0,0,0,0,0,1,0,,IT,desktop,0,0,1,1,1,2,0,0
New Visitor,1,0,portalparados.es / referral,0,0,0,0,0,1,0,,NL,tablet,0,1,0,1,1,4,0,0
New Visitor,1,0,portalparados.es / referral,0,0,0,0,0,1,0,,SE,desktop,0,0,1,1,1,2,0,0
Returning Visitor,0,1,portalparados.es / referral,0,0,0,0,0,1,0,,AR,desktop,0,0,1,1,1,2,0,0
Returning Visitor,0,1,portalparados.es / referral,0,0,0,0,0,1,0,,CL,desktop,0,0,1,1,1,2,0,0
Returning Visitor,0,1,portalparados.es / referral,0,0,0,0,0,1,0,,IT,desktop,0,0,1,1,1,2,0,0
Returning Visitor,0,1,portalparados.es / referral,0,0,0,0,0,1,0,,MX,mobile,1,0,0,1,1,1,0,0
Returning Visitor,0,1,portigon.mitarbeiterangebote.de / referral,0,0,0,0,0,1,0,,DE,desktop,0,0,1,1,20,68,0,0
Returning Visitor,0,1,posao.hr / referral,0,0,0,0,0,1,0,,RS,desktop,0,0,1,1,1,2,0,0
New Visitor,1,0,POSESTANCIA_Gracias_NEWSLETTER_AM / email,0,0,0,0,0,0,0,,CA,desktop,0,0,1,5,5,37,0,0
Returning Visitor,0,1,POSESTANCIA_Gracias_NEWSLETTER_AM / email,0,0,0,0,0,0,0,,US,desktop,0,0,1,4,4,12,0,0
New Visitor,1,0,POSESTANCIA_Gracias_NEWSLETTER_AM / email,0,0,0,0,0,0,0,,US,desktop,0,0,1,3,3,13,0,0
New Visitor,1,0,POSESTANCIA_Gracias_NEWSLETTER_AM / email,0,0,0,0,0,0,0,,BR,desktop,0,0,1,2,2,5,0,0
Returning Visitor,0,1,POSESTANCIA_Gracias_NEWSLETTER_AM / email,0,0,0,0,0,0,0,,CA,desktop,0,0,1,2,2,6,0,0
New Visitor,1,0,postadipbpn.intranet.servizi / referral,0,0,0,0,0,1,0,,IT,desktop,0,0,1,1,1,8,0,0
New Visitor,1,0,postbank.mitarbeiterangebote.de / referral,0,0,0,0,0,1,0,,DE,desktop,0,0,1,1,1,2,0,0
New Visitor,1,0,predictioncenter.org / referral,0,0,0,0,0,1,0,,JP,desktop,0,0,1,1,1,2,0,0
New Visitor,1,0,predictioncenter.org / referral,0,0,0,0,0,1,0,,US,desktop,0,0,1,1,1,6,0,0
New Visitor,1,0,premier-travel.co.uk / referral,0,0,0,0,0,1,0,,GB,desktop,0,0,1,1,1,2,0,0
Returning Visitor,0,1,preview-web01.143372.aweb.preview-site.ch / referral,0,0,0,0,0,1,0,,CH,desktop,0,0,1,1,1,2,0,0
Returning Visitor,0,1,price-seeker-v2.appspot.com / referral,0,0,0,0,0,1,0,,ES,desktop,0,0,1,1,5,8,0,0
New Visitor,1,0,pricesearch.carolina.qa.trivago.trv / referral,0,0,0,0,0,1,0,,DE,desktop,0,0,1,1,1,1,0,0
New Visitor,1,0,princetoursperu.com / referral,0,0,0,0,0,1,0,,PE,desktop,0,0,1,1,1,3,0,0
Returning Visitor,0,1,printfriendly.com / referral,0,0,0,0,0,1,0,,US,desktop,0,0,1,1,5,5,0,0
New Visitor,1,0,prnewswire.com / referral,0,0,0,0,0,1,0,,IN,desktop,0,0,1,1,1,1,0,0
Returning Visitor,0,1,prnewswire.com / referral,0,0,0,0,0,1,0,,IN,desktop,0,0,1,1,1,1,0,0
New Visitor,1,0,prodejci.fischer.cz / referral,0,0,0,0,0,1,0,,CZ,desktop,0,0,1,2,2,9,0,0
Returning Visitor,0,1,proexp.es / referral,0,0,0,0,0,1,0,,ES,mobile,1,0,0,1,1,3,0,0
New Visitor,1,0,profissaoturistaoficial.blogspot.com.br / referral,0,0,0,0,0,1,0,,BR,desktop,0,0,1,2,2,3,0,0
New Visitor,1,0,profissaoturistaoficial.blogspot.com.br / referral,0,0,0,0,0,1,0,,BR,mobile,1,0,0,1,1,21,0,0
New Visitor,1,0,promail.ptd.net / referral,0,0,0,0,0,1,0,,US,desktop,0,0,1,1,1,1,0,0
Returning Visitor,0,1,promkod.ru / referral,0,0,0,0,0,1,0,,RU,mobile,1,0,0,1,1,3,0,0
Returning Visitor,0,1,promkod.ru / referral,0,0,0,0,0,1,0,,RU,tablet,0,1,0,1,4,7,0,0
New Visitor,1,0,promo.uib.es / referral,0,0,0,0,0,1,0,,ES,desktop,0,0,1,1,1,2,0,0
Returning Visitor,0,1,promocouponholmes.com / referral,0,0,0,0,0,1,0,,GB,tablet,0,1,0,2,2,5,0,0
New Visitor,1,0,promokupons.ru / referral,0,0,0,0,0,1,0,,RU,desktop,0,0,1,1,1,4,0,0
Returning Visitor,0,1,promokupons.ru / referral,0,0,0,0,0,1,0,,RU,desktop,0,0,1,1,1,1,0,0
Returning Visitor,0,1,promopro.co.uk / referral,0,0,0,0,0,1,0,,GB,desktop,0,0,1,1,3,15,1,1791.72
Returning Visitor,0,1,promotiekortingscode.com / referral,0,0,0,0,0,1,0,,NL,desktop,0,0,1,2,2,5,0,0
Returning Visitor,0,1,promotion-voyage.fr / referral,0,0,0,0,0,1,0,,BE,mobile,1,0,0,1,2,12,0,0
New Visitor,1,0,protrade-int.com / referral,0,0,0,0,0,1,0,,HR,desktop,0,0,1,1,1,2,0,0
New Visitor,1,0,Proveedor / cpc,0,0,0,0,0,0,0,,MX,desktop,0,0,1,211,212,780,0,0
Returning Visitor,0,1,Proveedor / cpc,0,0,0,0,0,0,0,,MX,desktop,0,0,1,49,68,231,0,0
New Visitor,1,0,Proveedor / cpc,0,0,0,0,0,0,0,,US,desktop,0,0,1,17,17,64,0,0
New Visitor,1,0,Proveedor / cpc,0,0,0,0,0,0,0,,AR,desktop,0,0,1,8,8,17,0,0
Returning Visitor,0,1,Proveedor / cpc,0,0,0,0,0,0,0,,AR,desktop,0,0,1,4,4,14,0,0
New Visitor,1,0,Proveedor / cpc,0,0,0,0,0,0,0,,MX,mobile,1,0,0,3,3,7,0,0
Returning Visitor,0,1,Proveedor / cpc,0,0,0,0,0,0,0,,US,desktop,0,0,1,3,3,6,0,0
New Visitor,1,0,Proveedor / cpc,0,0,0,0,0,0,0,,CA,desktop,0,0,1,2,2,6,0,0
New Visitor,1,0,Proveedor / cpc,0,0,0,0,0,0,0,,ES,desktop,0,0,1,2,2,8,0,0
New Visitor,1,0,Proveedor / cpc,0,0,0,0,0,0,0,,MX,tablet,0,1,0,2,2,9,0,0
New Visitor,1,0,Proveedor / cpc,0,0,0,0,0,0,0,,NL,desktop,0,0,1,2,2,6,0,0
New Visitor,1,0,Proveedor / cpc,0,0,0,0,0,0,0,,CL,desktop,0,0,1,1,1,2,0,0
New Visitor,1,0,Proveedor / cpc,0,0,0,0,0,0,0,,CO,desktop,0,0,1,1,1,3,0,0
New Visitor,1,0,Proveedor / cpc,0,0,0,0,0,0,0,,CR,desktop,0,0,1,1,1,3,0,0
New Visitor,1,0,Proveedor / cpc,0,0,0,0,0,0,0,,EC,desktop,0,0,1,1,1,2,0,0
New Visitor,1,0,Proveedor / cpc,0,0,0,0,0,0,0,,GT,desktop,0,0,1,1,1,3,0,0
New Visitor,1,0,Proveedor / cpc,0,0,0,0,0,0,0,,IE,desktop,0,0,1,1,1,2,0,0
New Visitor,1,0,Proveedor / cpc,0,0,0,0,0,0,0,,PE,desktop,0,0,1,1,1,2,0,0
New Visitor,1,0,Proveedor / cpc,0,0,0,0,0,0,0,,SE,desktop,0,0,1,1,1,3,0,0
New Visitor,1,0,Proveedor / cpc,0,0,0,0,0,0,0,,UY,desktop,0,0,1,1,1,1,0,0
New Visitor,1,0,Proveedor / cpc,0,0,0,0,0,0,0,,VE,desktop,0,0,1,1,1,3,0,0
New Visitor,1,0,Proveedor / cpc,0,0,0,0,0,0,0,,ZZ,desktop,0,0,1,1,1,3,0,0
Returning Visitor,0,1,Proveedor / cpc,0,0,0,0,0,0,0,,GB,desktop,0,0,1,1,1,1,0,0
Returning Visitor,0,1,Proveedor / cpc,0,0,0,0,0,0,0,,MX,tablet,0,1,0,1,1,4,0,0
New Visitor,1,0,proveedores / correo,0,0,0,0,0,0,0,,AR,desktop,0,0,1,1,1,1,0,0
New Visitor,1,0,proximitymadrid.es / referral,0,0,0,0,0,1,0,,FR,desktop,0,0,1,2,2,2,0,0
New Visitor,1,0,proximitymadrid.es / referral,0,0,0,0,0,1,0,,ES,desktop,0,0,1,1,1,1,0,0
Returning Visitor,0,1,proximitymadrid.es / referral,0,0,0,0,0,1,0,,FR,desktop,0,0,1,1,1,1,0,0
New Visitor,1,0,pt.iberostarfuerteventurapalace.com / referral,0,0,0,0,0,1,0,,PT,mobile,1,0,0,1,1,1,0,0
New Visitor,1,0,pt.iberostarfuerteventurapalace.com / referral,0,0,0,0,0,1,0,,PT,tablet,0,1,0,1,1,2,0,0
New Visitor,1,0,pt.letsbonus.com / referral,0,0,0,0,0,1,0,,PT,desktop,0,0,1,33,33,63,0,0
Returning Visitor,0,1,pt.letsbonus.com / referral,0,0,0,0,0,1,0,,PT,desktop,0,0,1,8,9,32,0,0
New Visitor,1,0,pt.letsbonus.com / referral,0,0,0,0,0,1,0,,PT,tablet,0,1,0,3,3,6,0,0
New Visitor,1,0,pt.letsbonus.com / referral,0,0,0,0,0,1,0,,DE,desktop,0,0,1,1,1,2,0,0
New Visitor,1,0,pt.m.letsbonus.com / referral,0,0,0,0,0,1,0,,PT,mobile,1,0,0,8,8,14,0,0
New Visitor,1,0,pt.m.letsbonus.com / referral,0,0,0,0,0,1,0,,PT,tablet,0,1,0,2,2,2,0,0
New Visitor,1,0,ptsagency.ru / referral,0,0,0,0,0,1,0,,RU,desktop,0,0,1,2,2,3,0,0
New Visitor,1,0,ptsagency.ru / referral,0,0,0,0,0,1,0,,RU,mobile,1,0,0,1,1,3,0,0
New Visitor,1,0,ptv.com.ua / referral,0,0,0,0,0,1,0,,UA,desktop,0,0,1,5,5,13,0,0
New Visitor,1,0,ptv.com.ua / referral,0,0,0,0,0,1,0,,UA,tablet,0,1,0,2,2,7,0,0
Returning Visitor,0,1,ptv.com.ua / referral,0,0,0,0,0,1,0,,UA,desktop,0,0,1,1,1,1,0,0
Returning Visitor,0,1,pulse20.hotelbeds.com / referral,0,0,0,0,0,1,0,,ES,desktop,0,0,1,1,1,5,0,0
Returning Visitor,0,1,pulse20.hotelbeds.com / referral,0,0,0,0,0,1,0,,ES,mobile,1,0,0,1,4,56,0,0
New Visitor,1,0,puntacana-bavaro.com / referral,0,0,0,0,0,1,0,,DO,mobile,1,0,0,2,2,3,0,0
New Visitor,1,0,puntacana-bavaro.com / referral,0,0,0,0,0,1,0,,AR,mobile,1,0,0,1,1,2,0,0
New Visitor,1,0,puntacana-bavaro.com / referral,0,0,0,0,0,1,0,,DO,tablet,0,1,0,1,1,4,0,0
New Visitor,1,0,puntacana-bavaro.com / referral,0,0,0,0,0,1,0,,ES,mobile,1,0,0,1,1,2,0,0
New Visitor,1,0,puntacana-bavaro.com / referral,0,0,0,0,0,1,0,,IT,tablet,0,1,0,1,1,1,0,0
New Visitor,1,0,puntacana-bavaro.com / referral,0,0,0,0,0,1,0,,NL,mobile,1,0,0,1,1,1,0,0
New Visitor,1,0,puntacana-travelguide.com / referral,0,0,0,0,0,1,0,,AR,tablet,0,1,0,1,1,2,0,0
Returning Visitor,0,1,puntacana-travelguide.com / referral,0,0,0,0,0,1,0,,CA,desktop,0,0,1,1,1,4,0,0
New Visitor,1,0,puntacana.net / referral,0,0,0,0,0,1,0,,US,desktop,0,0,1,11,11,29,0,0
New Visitor,1,0,puntacana.net / referral,0,0,0,0,0,1,0,,CA,desktop,0,0,1,1,1,1,0,0
New Visitor,1,0,puntacana.net / referral,0,0,0,0,0,1,0,,CA,mobile,1,0,0,1,1,2,0,0
New Visitor,1,0,puntacana.net / referral,0,0,0,0,0,1,0,,US,tablet,0,1,0,1,1,1,0,0
Returning Visitor,0,1,puntacana.net / referral,0,0,0,0,0,1,0,,CA,desktop,0,0,1,1,1,3,0,0
Returning Visitor,0,1,puntacana.net / referral,0,0,0,0,0,1,0,,US,tablet,0,1,0,1,2,4,0,0
Returning Visitor,0,1,puntacanaweddingvideos.com / referral,0,0,0,0,0,1,0,,US,tablet,0,1,0,1,1,7,0,0
New Visitor,1,0,puntademita.org / referral,0,0,0,0,0,1,0,,US,desktop,0,0,1,1,1,2,0,0
New Visitor,1,0,puntoglassargentina.com.ar:2095 / referral,0,0,0,0,0,1,0,,AR,desktop,0,0,1,1,1,2,0,0
New Visitor,1,0,putovanja.aladin.info / referral,0,0,0,0,0,1,0,,RS,desktop,0,0,1,3,3,6,0,0
New Visitor,1,0,pwc.mitarbeiterangebote.de / referral,0,0,0,0,0,1,0,,DE,desktop,0,0,1,1,1,2,0,0
New Visitor,1,0,pwebmail4.utanet.at / referral,0,0,0,0,0,1,0,,AT,desktop,0,0,1,1,1,1,0,0
New Visitor,1,0,qassa.fr / referral,0,0,0,0,0,1,0,,FR,desktop,0,0,1,1,1,1,0,0
New Visitor,1,0,qc.search.yahoo.com / referral,0,0,0,0,0,1,0,,CA,desktop,0,0,1,3,3,9,0,0
Returning Visitor,0,1,qc.yhs4.search.yahoo.com / referral,0,0,0,0,0,1,0,,CA,desktop,0,0,1,1,1,1,0,0
Returning Visitor,0,1,qp.ru / referral,0,0,0,0,0,1,0,,RU,tablet,0,1,0,1,1,11,0,0
New Visitor,1,0,qualviagem.com.br / referral,0,0,0,0,0,1,0,,BR,mobile,1,0,0,5,5,24,0,0
New Visitor,1,0,qualviagem.com.br / referral,0,0,0,0,0,1,0,,BR,desktop,0,0,1,1,1,1,0,0
New Visitor,1,0,quantocustaviajar.com / referral,0,0,0,0,0,1,0,,BR,desktop,0,0,1,6,6,16,0,0
New Visitor,1,0,quantocustaviajar.com / referral,0,0,0,0,0,1,0,,BR,mobile,1,0,0,1,1,2,0,0
New Visitor,1,0,quecupon.es / referral,0,0,0,0,0,1,0,,ES,tablet,0,1,0,1,1,3,0,0
Returning Visitor,0,1,quecupon.es / referral,0,0,0,0,0,1,0,,ES,tablet,0,1,0,1,1,3,0,0
New Visitor,1,0,queenofthelandoftwigsnberries.com / referral,0,0,0,0,0,1,0,,US,desktop,0,0,1,2,2,17,0,0
New Visitor,1,0,queenofthelandoftwigsnberries.com / referral,0,0,0,0,0,1,0,,US,mobile,1,0,0,1,1,1,0,0
Returning Visitor,0,1,queenofthelandoftwigsnberries.com / referral,0,0,0,0,0,1,0,,US,desktop,0,0,1,1,1,6,0,0
New Visitor,1,0,queens.libnet.info / referral,0,0,0,0,0,1,0,,US,desktop,0,0,1,1,1,1,0,0
New Visitor,1,0,quienesquien.ejecutivos.es / referral,0,0,0,0,0,1,0,,ES,desktop,0,0,1,1,1,12,0,0
New Visitor,1,0,quieroaprenderidiomas.com / referral,0,0,0,0,0,1,0,,ES,desktop,0,0,1,3,3,7,0,0
Returning Visitor,0,1,quieroaprenderidiomas.com / referral,0,0,0,0,0,1,0,,ES,desktop,0,0,1,1,1,3,0,0
New Visitor,1,0,qwant.com / referral,0,0,0,0,0,1,0,,FR,desktop,0,0,1,3,3,22,0,0
New Visitor,1,0,r-express.ru / referral,0,0,0,0,0,1,0,,RU,desktop,0,0,1,1,1,1,0,0
New Visitor,1,0,r-l-x.de / referral,0,0,0,0,0,1,0,,DE,desktop,0,0,1,1,1,0,0,0
Returning Visitor,0,1,r-l-x.de / referral,0,0,0,0,0,1,0,,DE,mobile,1,0,0,1,1,1,0,0
Returning Visitor,0,1,r-l-x.de / referral,0,0,0,0,0,1,0,,DE,tablet,0,1,0,1,2,6,0,0
New Visitor,1,0,r.duckduckgo.com / referral,0,0,0,0,0,1,0,,DE,desktop,0,0,1,13,13,28,0,0
New Visitor,1,0,r.duckduckgo.com / referral,0,0,0,0,0,1,0,,US,desktop,0,0,1,11,11,55,0,0
New Visitor,1,0,r.duckduckgo.com / referral,0,0,0,0,0,1,0,,CA,desktop,0,0,1,7,7,24,0,0
New Visitor,1,0,r.duckduckgo.com / referral,0,0,0,0,0,1,0,,GB,desktop,0,0,1,7,7,51,0,0
Returning Visitor,0,1,r.duckduckgo.com / referral,0,0,0,0,0,1,0,,GB,desktop,0,0,1,4,4,39,0,0
New Visitor,1,0,r.duckduckgo.com / referral,0,0,0,0,0,1,0,,ES,desktop,0,0,1,3,3,16,0,0
New Visitor,1,0,r.duckduckgo.com / referral,0,0,0,0,0,1,0,,FR,desktop,0,0,1,3,3,5,0,0
New Visitor,1,0,r.duckduckgo.com / referral,0,0,0,0,0,1,0,,US,tablet,0,1,0,3,3,20,0,0
New Visitor,1,0,r.duckduckgo.com / referral,0,0,0,0,0,1,0,,DE,tablet,0,1,0,2,2,3,0,0
New Visitor,1,0,r.duckduckgo.com / referral,0,0,0,0,0,1,0,,SE,desktop,0,0,1,2,2,2,0,0
New Visitor,1,0,r.duckduckgo.com / referral,0,0,0,0,0,1,0,,US,mobile,1,0,0,2,2,3,0,0
Returning Visitor,0,1,r.duckduckgo.com / referral,0,0,0,0,0,1,0,,CA,desktop,0,0,1,2,4,28,0,0
Returning Visitor,0,1,r.duckduckgo.com / referral,0,0,0,0,0,1,0,,DE,desktop,0,0,1,2,2,5,0,0
New Visitor,1,0,r.duckduckgo.com / referral,0,0,0,0,0,1,0,,AT,desktop,0,0,1,1,1,2,0,0
New Visitor,1,0,r.duckduckgo.com / referral,0,0,0,0,0,1,0,,CH,desktop,0,0,1,1,1,2,0,0
New Visitor,1,0,r.duckduckgo.com / referral,0,0,0,0,0,1,0,,CH,tablet,0,1,0,1,1,2,0,0
New Visitor,1,0,r.duckduckgo.com / referral,0,0,0,0,0,1,0,,DE,mobile,1,0,0,1,1,1,0,0
New Visitor,1,0,r.duckduckgo.com / referral,0,0,0,0,0,1,0,,DK,desktop,0,0,1,1,1,2,0,0
New Visitor,1,0,r.duckduckgo.com / referral,0,0,0,0,0,1,0,,GB,tablet,0,1,0,1,1,9,0,0
New Visitor,1,0,r.duckduckgo.com / referral,0,0,0,0,0,1,0,,IE,desktop,0,0,1,1,1,3,0,0
New Visitor,1,0,r.duckduckgo.com / referral,0,0,0,0,0,1,0,,IT,desktop,0,0,1,1,1,1,0,0
New Visitor,1,0,r.duckduckgo.com / referral,0,0,0,0,0,1,0,,LB,desktop,0,0,1,1,1,2,0,0
New Visitor,1,0,r.duckduckgo.com / referral,0,0,0,0,0,1,0,,MX,desktop,0,0,1,1,1,1,0,0
New Visitor,1,0,r.duckduckgo.com / referral,0,0,0,0,0,1,0,,NO,desktop,0,0,1,1,1,5,0,0
New Visitor,1,0,r.duckduckgo.com / referral,0,0,0,0,0,1,0,,UY,desktop,0,0,1,1,1,4,0,0
Returning Visitor,0,1,r.duckduckgo.com / referral,0,0,0,0,0,1,0,,CH,desktop,0,0,1,1,1,1,0,0
Returning Visitor,0,1,r.duckduckgo.com / referral,0,0,0,0,0,1,0,,CH,tablet,0,1,0,1,2,4,0,0
Returning Visitor,0,1,r.duckduckgo.com / referral,0,0,0,0,0,1,0,,ES,desktop,0,0,1,1,1,2,0,0
Returning Visitor,0,1,r.duckduckgo.com / referral,0,0,0,0,0,1,0,,FR,desktop,0,0,1,1,1,1,0,0
Returning Visitor,0,1,r.duckduckgo.com / referral,0,0,0,0,0,1,0,,GB,mobile,1,0,0,1,1,9,0,0
Returning Visitor,0,1,r.duckduckgo.com / referral,0,0,0,0,0,1,0,,NO,desktop,0,0,1,1,1,4,0,0
Returning Visitor,0,1,r.duckduckgo.com / referral,0,0,0,0,0,1,0,,US,desktop,0,0,1,1,1,4,0,0
Returning Visitor,0,1,r.duckduckgo.com / referral,0,0,0,0,0,1,0,,US,mobile,1,0,0,1,1,1,0,0
New Visitor,1,0,r.pl / referral,0,0,0,0,0,1,0,,PL,desktop,0,0,1,138,138,312,0,0
Returning Visitor,0,1,r.pl / referral,0,0,0,0,0,1,0,,PL,desktop,0,0,1,25,37,105,0,0
New Visitor,1,0,r.pl / referral,0,0,0,0,0,1,0,,PL,tablet,0,1,0,10,10,31,0,0
New Visitor,1,0,r.pl / referral,0,0,0,0,0,1,0,,DE,desktop,0,0,1,2,2,2,0,0
New Visitor,1,0,r.pl / referral,0,0,0,0,0,1,0,,NO,desktop,0,0,1,2,2,2,0,0
New Visitor,1,0,r.pl / referral,0,0,0,0,0,1,0,,CA,desktop,0,0,1,1,1,3,0,0
New Visitor,1,0,r.pl / referral,0,0,0,0,0,1,0,,CH,desktop,0,0,1,1,1,2,0,0
New Visitor,1,0,r.pl / referral,0,0,0,0,0,1,0,,CZ,desktop,0,0,1,1,1,4,0,0
New Visitor,1,0,r.pl / referral,0,0,0,0,0,1,0,,ES,desktop,0,0,1,1,1,4,0,0
Returning Visitor,0,1,r.pl / referral,0,0,0,0,0,1,0,,PL,tablet,0,1,0,1,1,2,0,0
New Visitor,1,0,r.srvtrck.com / referral,0,0,0,0,0,1,0,,DE,desktop,0,0,1,5,5,22,0,0
Returning Visitor,0,1,r.srvtrck.com / referral,0,0,0,0,0,1,0,,DE,desktop,0,0,1,5,7,18,0,0
Returning Visitor,0,1,r.yieldkit.com / referral,0,0,0,0,0,1,0,,MX,mobile,1,0,0,3,5,21,0,0
New Visitor,1,0,r.yieldkit.com / referral,0,0,0,0,0,1,0,,ES,desktop,0,0,1,2,2,3,0,0
New Visitor,1,0,r.yieldkit.com / referral,0,0,0,0,0,1,0,,GB,desktop,0,0,1,2,2,5,0,0
Returning Visitor,0,1,r.yieldkit.com / referral,0,0,0,0,0,1,0,,AR,tablet,0,1,0,2,2,3,0,0
Returning Visitor,0,1,r.yieldkit.com / referral,0,0,0,0,0,1,0,,GB,desktop,0,0,1,2,2,6,0,0
New Visitor,1,0,r.yieldkit.com / referral,0,0,0,0,0,1,0,,BR,desktop,0,0,1,1,1,1,0,0
New Visitor,1,0,r.yieldkit.com / referral,0,0,0,0,0,1,0,,DE,desktop,0,0,1,1,1,2,0,0
New Visitor,1,0,r.yieldkit.com / referral,0,0,0,0,0,1,0,,FR,tablet,0,1,0,1,1,1,0,0
New Visitor,1,0,r.yieldkit.com / referral,0,0,0,0,0,1,0,,HU,desktop,0,0,1,1,1,3,0,0
Returning Visitor,0,1,r.yieldkit.com / referral,0,0,0,0,0,1,0,,AR,desktop,0,0,1,1,1,5,0,0
Returning Visitor,0,1,r.yieldkit.com / referral,0,0,0,0,0,1,0,,CL,mobile,1,0,0,1,1,1,0,0
Returning Visitor,0,1,r.yieldkit.com / referral,0,0,0,0,0,1,0,,DE,desktop,0,0,1,1,1,4,0,0
New Visitor,1,0,rad-forum.de / referral,0,0,0,0,0,1,0,,AT,desktop,0,0,1,1,1,2,0,0
New Visitor,1,0,rad-forum.de / referral,0,0,0,0,0,1,0,,DE,mobile,1,0,0,1,1,1,0,0
Returning Visitor,0,1,rad-forum.de / referral,0,0,0,0,0,1,0,,DE,desktop,0,0,1,1,1,1,0,0
New Visitor,1,0,radar / referral,0,0,0,0,0,1,0,,GB,desktop,0,0,1,11,11,32,0,0
Returning Visitor,0,1,radar / referral,0,0,0,0,0,1,0,,GB,desktop,0,0,1,2,2,3,0,0
New Visitor,1,0,radebergergruppe.mitarbeiterangebote.de / referral,0,0,0,0,0,1,0,,DE,desktop,0,0,1,2,2,8,0,0
New Visitor,1,0,radpuls.at / referral,0,0,0,0,0,1,0,,AT,desktop,0,0,1,1,1,1,0,0
New Visitor,1,0,radpuls.at / referral,0,0,0,0,0,1,0,,AT,mobile,1,0,0,1,1,12,0,0
Returning Visitor,0,1,radpuls.at / referral,0,0,0,0,0,1,0,,AT,desktop,0,0,1,1,1,1,0,0
Returning Visitor,0,1,radpuls.at / referral,0,0,0,0,0,1,0,,AT,mobile,1,0,0,1,5,47,0,0
New Visitor,1,0,radsport-mallorca.de / referral,0,0,0,0,0,1,0,,DE,tablet,0,1,0,1,1,1,0,0
New Visitor,1,0,radverleih-mallorca.com / referral,0,0,0,0,0,1,0,,DE,mobile,1,0,0,1,1,33,0,0
Returning Visitor,0,1,radverleih-mallorca.com / referral,0,0,0,0,0,1,0,,DE,desktop,0,0,1,1,1,3,0,0
New Visitor,1,0,raeandbob.com / referral,0,0,0,0,0,1,0,,US,desktop,0,0,1,1,1,1,0,0
New Visitor,1,0,rainbowtours.pl / referral,0,0,0,0,0,1,0,,PL,desktop,0,0,1,38,38,69,0,0
Returning Visitor,0,1,rainbowtours.pl / referral,0,0,0,0,0,1,0,,PL,desktop,0,0,1,15,18,84,0,0
New Visitor,1,0,rainbowtours.pl / referral,0,0,0,0,0,1,0,,PL,tablet,0,1,0,6,6,14,0,0
Returning Visitor,0,1,rainbowtours.pl / referral,0,0,0,0,0,1,0,,PL,tablet,0,1,0,3,3,6,0,0
New Visitor,1,0,rainbowtours.pl / referral,0,0,0,0,0,1,0,,CA,desktop,0,0,1,1,1,1,0,0
New Visitor,1,0,rainbowtours.pl / referral,0,0,0,0,0,1,0,,DE,tablet,0,1,0,1,1,1,0,0
New Visitor,1,0,rainbowtours.pl / referral,0,0,0,0,0,1,0,,GB,desktop,0,0,1,1,1,1,0,0
New Visitor,1,0,rainbowtours.pl / referral,0,0,0,0,0,1,0,,NO,desktop,0,0,1,1,1,3,0,0
Returning Visitor,0,1,rainbowtours.pl / referral,0,0,0,0,0,1,0,,IE,desktop,0,0,1,1,1,2,0,0
New Visitor,1,0,rambler / organic,0,0,0,0,0,0,1,,RU,desktop,0,0,1,20,20,67,0,0
Returning Visitor,0,1,rambler / organic,0,0,0,0,0,0,1,,RU,desktop,0,0,1,14,27,169,0,0
New Visitor,1,0,rambler / organic,0,0,0,0,0,0,1,,RU,tablet,0,1,0,5,5,24,0,0
Returning Visitor,0,1,rambler / organic,0,0,0,0,0,0,1,,RU,tablet,0,1,0,4,31,180,0,0
New Visitor,1,0,rambler / organic,0,0,0,0,0,0,1,,BY,desktop,0,0,1,2,2,8,0,0
New Visitor,1,0,rambler / organic,0,0,0,0,0,0,1,,UA,desktop,0,0,1,2,2,3,0,0
Returning Visitor,0,1,rambler / organic,0,0,0,0,0,0,1,,BY,desktop,0,0,1,2,2,2,0,0
New Visitor,1,0,rambler / organic,0,0,0,0,0,0,1,,CA,desktop,0,0,1,1,1,2,0,0
Returning Visitor,0,1,rambler / organic,0,0,0,0,0,0,1,,DE,desktop,0,0,1,1,1,5,0,0
Returning Visitor,0,1,rambler.ru / referral,0,0,0,0,0,1,0,,RU,tablet,0,1,0,1,5,23,0,0
New Visitor,1,0,randstad.mitarbeiterangebote.de / referral,0,0,0,0,0,1,0,,DE,desktop,0,0,1,1,1,7,0,0
